,mileage_range,mileage,oil_filter,engine_oil,washer_plug_drain,dust_and_pollen_filter,wheel_alignment_and_balancing,air_clean_filter,fuel_filter,spark_plug,brake_fluid,brake_and_clutch_oil,transmission_fluid,brake_pads,clutch,coolant,brand_honda,brand_toyota,model_amaze,model_city,model_fortuner,model_jazz,engine_type_diesel,engine_type_petrol
262,50000,50987,True,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
263,50000,49878,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
264,50000,50100,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
265,60000,61580,True,True,True,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
266,60000,60765,True,True,True,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
267,60000,60272,True,True,True,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
268,60000,60347,True,True,True,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
269,60000,60322,True,True,True,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
270,60000,60347,True,True,True,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
271,60000,60473,True,True,True,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
272,60000,61009,True,True,True,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
273,60000,59498,True,True,True,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
274,60000,57976,True,True,True,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
275,60000,55789,True,True,True,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
276,60000,61075,True,True,True,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
277,60000,66098,True,True,True,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
278,60000,60975,True,True,True,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
279,60000,56094,True,True,True,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
280,60000,54986,True,True,True,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
281,60000,58342,True,True,True,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
282,60000,58098,True,True,True,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
283,60000,65093,True,True,True,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
284,60000,60347,True,True,True,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
285,60000,61372,True,True,True,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
286,60000,60437,True,True,True,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
287,70000,70262,True,True,True,False,True,False,False,False,True,True,True,True,False,False,True,False,True,False,False,False,True,False
288,70000,70373,True,True,True,False,True,False,False,False,True,True,True,True,False,False,True,False,True,False,False,False,True,False
289,70000,70764,True,True,True,False,True,False,False,False,True,True,True,True,False,False,True,False,True,False,False,False,True,False
290,70000,70384,True,True,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False
291,70000,70976,True,True,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False
292,70000,71253,True,True,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False
293,70000,70311,True,True,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False
294,70000,70789,True,True,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False
295,70000,70098,True,True,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False
296,70000,69432,True,True,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False
297,70000,70894,True,True,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False
298,70000,70753,True,True,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False
299,70000,70756,True,True,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False
300,70000,70890,True,True,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False
301,70000,70473,True,True,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False
302,70000,70985,True,True,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False
303,70000,70342,True,True,True,False,True,False,False,False,False,True,False,True,True,True,True,False,True,False,False,False,True,False
304,70000,70033,True,True,True,False,True,False,False,False,False,True,False,True,True,False,True,False,True,False,False,False,True,False
305,70000,70653,True,True,True,False,True,False,False,False,False,True,False,True,True,True,True,False,True,False,False,False,True,False
306,70000,70373,True,True,True,False,True,False,False,False,False,True,False,True,True,False,True,False,True,False,False,False,True,False
307,80000,82238,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
308,80000,89843,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
309,80000,85347,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
310,80000,82782,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
311,80000,80238,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
312,80000,88236,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
313,80000,86235,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
314,100000,117842,True,True,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False
315,100000,103282,True,True,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False
316,100000,102392,True,True,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False
317,100000,112722,True,True,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False
318,100000,90327,True,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
319,100000,90272,True,True,True,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False
320,100000,90322,True,True,True,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False
321,100000,90998,True,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
322,10000,10327,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
323,10000,10469,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
324,10000,10548,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
325,10000,10639,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
326,10000,10341,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
327,10000,10534,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
328,10000,10231,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
329,10000,10659,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
330,10000,11236,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
331,10000,10860,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
332,10000,10457,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
333,10000,11468,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
334,10000,9075,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
335,10000,10234,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
336,10000,10647,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
337,10000,9766,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
338,10000,10647,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
339,10000,10467,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
340,10000,10654,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
341,10000,11244,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
342,10000,10326,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
343,20000,20657,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
344,20000,20732,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
345,20000,20327,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
346,20000,20474,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
347,20000,20473,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
348,20000,20436,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
349,20000,20859,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
350,20000,20908,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
351,20000,21382,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
352,20000,19732,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
353,20000,20823,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
354,20000,20373,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
355,20000,20472,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
356,20000,19236,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
357,20000,20274,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
358,20000,20769,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
359,20000,20579,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
360,20000,21732,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
361,20000,20437,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
362,20000,20756,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
363,30000,30832,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
364,30000,30272,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
365,30000,30597,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
366,30000,31820,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
367,30000,30317,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
368,30000,30328,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
369,30000,30372,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
370,30000,29633,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
371,30000,30286,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
372,30000,30382,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
373,30000,30211,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
374,30000,30742,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
375,30000,30986,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
376,30000,30238,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
377,30000,30328,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
378,30000,30248,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
379,30000,31722,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
380,30000,30827,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
381,30000,30238,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
382,30000,30278,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
383,40000,40279,True,True,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True
384,40000,40379,True,True,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True
385,40000,42082,True,True,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True
386,40000,40272,True,True,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True
387,40000,40733,True,True,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True
388,40000,41382,True,True,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True
389,40000,40289,True,True,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True
390,40000,39236,True,True,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True
391,40000,40722,True,True,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True
392,40000,40283,True,True,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True
393,40000,40287,True,True,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True
394,40000,39723,True,True,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True
395,40000,41372,True,True,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True
396,40000,40427,True,True,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True
397,40000,40282,True,True,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True
398,40000,40797,True,True,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True
399,40000,40775,True,True,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True
400,40000,40487,True,True,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True
401,40000,40795,True,True,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True
402,40000,40479,True,True,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True
403,50000,50392,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
404,50000,52100,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
405,50000,51023,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
406,50000,53909,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
407,50000,54098,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
408,50000,50438,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
409,50000,51832,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
410,50000,49732,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
411,50000,49028,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
412,50000,50373,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
413,50000,50342,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
414,50000,50384,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
415,50000,50878,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
416,50000,50754,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
417,50000,51437,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
418,50000,50347,True,True,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
419,50000,50354,True,True,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
420,50000,50578,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
421,50000,50896,True,True,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
422,50000,50373,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
423,60000,60292,True,True,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,False,False,False,True
424,60000,60383,True,True,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,False,False,False,True
425,60000,60437,True,True,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,False,False,False,True
426,60000,60232,True,True,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,False,False,False,True
427,60000,60383,True,True,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,False,False,False,True
428,60000,60332,True,True,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,False,False,False,True
429,60000,60427,True,True,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,False,False,False,True
430,60000,60349,True,True,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,False,False,False,True
431,60000,60374,True,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
432,60000,60694,True,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
433,60000,61379,True,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
434,60000,59262,True,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
435,60000,60347,True,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
436,60000,60544,True,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
437,60000,61322,True,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
438,60000,60548,True,True,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
439,60000,62289,True,True,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
440,60000,60343,True,True,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
441,60000,60437,True,True,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
442,60000,60353,True,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
443,70000,70347,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
444,70000,70547,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
445,70000,70483,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
446,70000,70785,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
447,70000,71032,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
448,70000,71372,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
449,70000,70321,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
450,70000,70232,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
451,70000,69322,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
452,70000,70237,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
453,70000,70327,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
454,70000,71326,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
455,70000,70237,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
456,70000,70895,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
457,70000,69923,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
458,70000,69090,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True
459,70000,70327,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True
460,70000,70328,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True
461,70000,70685,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
462,70000,70745,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
463,80000,82028,True,True,True,False,False,True,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
464,80000,84722,True,True,True,False,False,True,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
465,80000,88431,True,True,True,False,False,True,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
466,80000,86222,True,True,True,False,False,True,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
467,80000,89233,True,True,True,False,False,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True
468,80000,81362,True,True,True,False,False,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True
469,80000,89237,True,True,True,False,False,True,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
470,80000,85322,True,True,True,False,False,True,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
471,80000,83842,True,True,True,False,False,True,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
472,80000,87322,True,True,True,False,False,True,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
473,80000,80469,True,True,True,False,False,True,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
474,100000,103723,True,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True
475,100000,113244,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True
476,100000,127229,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True
477,100000,109931,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
478,100000,90327,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
479,100000,99323,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
480,100000,93642,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
481,100000,96482,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
482,10000,10923,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
483,10000,10438,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
484,10000,11004,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
485,10000,10078,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
486,10000,12001,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
487,10000,10003,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
488,10000,9800,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
489,10000,10302,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
490,10000,10288,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
491,10000,10003,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
492,10000,10200,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
493,10000,11328,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
494,10000,10327,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
495,10000,10374,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
496,10000,10211,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
497,10000,10232,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
498,10000,10978,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
499,10000,10759,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
500,10000,10659,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
501,10000,9038,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
502,10000,9021,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
503,20000,20978,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
504,20000,20908,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
505,20000,21382,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
506,20000,19732,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
507,20000,20823,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
508,20000,20373,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
509,20000,20472,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
510,20000,19236,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
511,20000,20274,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
512,20000,20768,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
513,20000,21867,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
514,20000,21688,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
515,20000,20766,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
516,20000,20987,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
517,20000,20243,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
518,20000,20657,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
519,20000,20124,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
520,20000,20870,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
521,20000,19076,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
522,20000,20475,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
523,30000,30867,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
524,30000,31820,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
525,30000,30317,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
526,30000,30328,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
